"Find people","Company Name","First Name","Last Name","Full Name","Job Title","Location","Company Domain","LinkedIn Profile"
,"Renude","Pippa","Harman","Pippa Harman","Co-Founder & CEO","London, England, United Kingdom","renude.co","https://www.linkedin.com/in/pippa-harman-a3536233/"
,"aluri","Oscar","Z.","Oscar Z.","Head of Getting Things Done","Bogota, D.C., Capital District, Colombia","aluri.co","https://www.linkedin.com/in/oscarzapata-countrymanager-sales-revenue-director/"
,"SYSAutotech","Jacson ","Santi","Jacson Santi","Cyber Risk Manager","Portugal",,"https://www.linkedin.com/in/jacson-barrozo-santi-63807728/"
,"CameraLab.ai","Remi","Lacombe","Remi Lacombe","Chief Executive Officer","Menlo Park, California, United States","cameralab.ai","https://www.linkedin.com/in/remilacombe/"
,"EnergySync","Isaac","De León","Isaac De León","Managing Partner","México","climatecoin.io","https://www.linkedin.com/in/isaac-de-león/"
,"Telly TV","Shervin","Pishevar","Shervin Pishevar","Executive Chairman & Co-Founder","Miami-Fort Lauderdale Area","telly.com","https://www.linkedin.com/in/shervinpishevar/"
,"Immersive Arts UK","Alex","Rühl ","Alex Rühl ","Advisory Board Member","London, England, United Kingdom","immersivearts.uk","https://www.linkedin.com/in/alex-rühl-b8879637/"
,"SMART PR","Sarah","GERLICHER","Sarah GERLICHER","Co-fondatrice de SMART PR","Greater Paris Metropolitan Region, France","smartpr.fr","https://www.linkedin.com/in/sarah-gerlicher-6867a8177/"
,"Wonder Studios","Yigit","Kirca","Yigit Kirca","Creative Director","Netherlands, Netherlands","wonderstudios.com","https://www.linkedin.com/in/yigit-kirca/"
,"Moving Walls","Amit","Goel","Amit Goel","Chief Product Officer","Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","movingwalls.com","https://www.linkedin.com/in/amit-goel-48417b1/"
,"Habib Tech and Telecommunication","Awaix","Akram","Awaix Akram","Chief Executive Officer","Lahore, Punjab, Pakistan",,"https://www.linkedin.com/in/awaix-akram-883477286/"
,"BridgeCast","Andrei","Ghiorghiu","Andrei Ghiorghiu","Podcaster","Romania, Romania",,"https://www.linkedin.com/in/andrei-ghiorghiu-7311236a/"
,"SACK Trading IT Agency","Md. Ashikur","Rahman","Md. Ashikur Rahman","Owner & CEO","Dhaka, Bangladesh","sacktradingitagency.store","https://www.linkedin.com/in/ashikurrahmanashik/"
